,Unnamed: 0,id,name,price,mrp,variant,image_url,tags
316,316,RICF48K7TFAHZTTB, KOHINOOR Charminar Brown Rice, 89.0, 109.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/kjswia80/rice/m/h/v/1-brown-charminar-plain-rice-pouch-kohinoor-original-imafza9zgfbyqg3n.jpeg,kohinoor charminar brown rice 89.0 109.0 1 kg
318,318,MVRFFFSCEQBTBBC5, Good Knight Power Active Plus Liquid Mosquito Vaporiser Refill, 380.0, 432.0, 6x45 ml, https://rukminim1.flixcart.com/image/280/280/jucz98w0/mosquito-vaporise-refill/b/c/5/power-active-plus-liquid-vapouriser-6-power-active-plus-liquid-original-imaffgf8m4qtbvqu.jpeg,good knight power activ plu liquid mosquito vaporis refil 380.0 432.0 6x45 ml
320,320,CHPFRYXZFD4ACUFT, MAKINO Cheese Nachos, 52.0, 105.0, 3x60 g, https://rukminim1.flixcart.com/image/280/280/kc7zekw0/chips/h/z/2/180-cheese-makino-original-imafte6jfxpqrnwp.jpeg,makino chees nacho 52.0 105.0 3x60 g
321,321,ARDET6ZNQG96ZBJZ, Thums Up PET Bottle, 38.0, 40.0, 750 ml, 339.0,thum up pet bottl 38.0 40.0 750 ml
322,322,CHPGY5KHQ6ZKQHBX, Too Yumm! Rings Tomato Twist Chips, 25.0, 50.0, 75 g, https://rukminim1.flixcart.com/image/280/280/kmkxbww0/chips/4/v/b/rings-tomato-twist-too-yumm-original-imagfgcwkhxfhzk5.jpeg,too yumm! ring tomato twist chip 25.0 50.0 75 g
324,324,RICFB38KYUVCXZMW, Fortune Hamesha Basmati Rice (Broken Grain, Steam), 279.0, 425.0, 367.0,fortun hamesha basmati rice (broken grain steam) 279.0 425.0
325,325,CKBETGRHEFTTWSPK, UNIBIC Cashew Cookies, 22.0, 25.0, 75 g, https://rukminim1.flixcart.com/image/280/280/kf2v3ww0/cookie-biscuit/s/p/k/75-cashew-cookies-unibic-original-imafvmfpnp5fbtty.jpeg,unib cashew cooki 22.0 25.0 75 g
326,326,RYMEUAW64ZYTZFM9, WeiKFiELD Vanilla Flavour Custard Powder, 32.0, 37.0, 100 g, https://rukminim1.flixcart.com/image/280/280/kg5fzww0/baking-ingredient/f/m/9/100-vanilla-flavour-custard-powder-weikfield-original-imafwg2zupfjuhrr.jpeg,weikfield vanilla flavour custard powder 32.0 37.0 100 g
328,328,RICF4W2FN9A89DWV, INDIA GATE Mini Mogra Basmati Rice (Broken Grain), 459.0, 515.0, 10 kg, https://rukminim1.flixcart.com/image/280/280/klscivk0/rice/t/9/h/white-mini-mogra-basmati-rice-bag-india-gate-original-imagytzcuhnvc7tv.jpeg,india gate mini mogra basmati rice (broken grain) 459.0 515.0 10 kg
329,329,SCMEUHFX7ASJDUPY, EVEREST Tikhalal Chilli Powder, 225.0, 225.0, 500 g, https://rukminim1.flixcart.com/image/280/280/km0x5zk0/spice-masala/h/n/b/tikhalal-chilli-powder-pouch-everest-powder-original-imagfydnv8efbzmt.jpeg,everest tikhal chilli powder 225.0 225.0 500 g
330,330,SAMFF8CYMAEF88A7, Karachi Bakery Pista Soan Papdi Mithai Box, 80.0, 80.0, 200 g, https://rukminim1.flixcart.com/image/280/280/jvgzl3k0/sweet-mithai/8/a/7/200-pista-soan-papdi-mithai-soan-papdi-karachi-bakery-original-imafgdgmtnxryjqb.jpeg,karachi bakeri pista soan papdi mithai box 80.0 80.0 200 g
332,332,SYCF8ZKYHZHHANJQ, Fortune Soya Chunks, 150.0, 150.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/kkzrpu80/soya-chunk/i/k/4/fortune-soya-chunks-pouch-pouch-soya-chunks-fortune-original-imagy7kwqydjcjv6.jpeg,fortun soya chunk 150.0 150.0 1 kg
333,333,RICFUG5W3FJPNDP2, Heritage Super Dubar Basmati Rice (Medium Grain), 285.0, 490.0, 5 kg, https://rukminim1.flixcart.com/image/280/280/kfzq8i80/rice/d/p/2/5-white-super-dubar-pouch-basmati-rice-heritage-original-imafwcfjntgqsa6t.jpeg,heritag super dubar basmati rice (medium grain) 285.0 490.0 5 kg
334,334,CAFETEGHFD5Y4NBK, Kellogg's Chocos Combo Pack, 60.0, 60.0, 156 g, https://rukminim1.flixcart.com/image/280/280/kk1h5e80/cereal-flake/4/4/l/chocos-combo-pack-kellogg-s-original-imafzh56xgcbzgej.jpeg,kellogg' choco combo pack 60.0 60.0 156 g
336,336,BCREX3W3JBGSSY9G, PATANJALI Gonyle Gomutra and herbs, 60.0, 60.0, 1 L, https://rukminim1.flixcart.com/image/280/280/j7qi9ow0/bathroom-floor-cleaner/y/9/g/gomutra-and-herbs-1-gonyle-patanjali-original-imaexwp9vwn8q73g.jpeg,patanjali gonyl gomutra and herb 60.0 60.0 1 l
337,337,SCMFQX2XUBEVFVUN, zoff Dry Mango Powder (Aamchur), 28.0, 36.0, 50 g, https://rukminim1.flixcart.com/image/280/280/ke8uv0w0/spice-masala/v/u/n/50-amchur-powder-pouch-zoff-powder-original-imafuyw9zh8ysfa6.jpeg,zoff dri mango powder (aamchur) 28.0 36.0 50 g
338,338,DAJEUARYBZHRMY8H, Real Fruit Juice Mixed, 96.0, 110.0, 1 L, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/drinks-juice/y/8/h/1-fruit-juice-mixed-tetrapack-real-original-imafszzpgcz5jhh3.jpeg,real fruit juic mix 96.0 110.0 1 l
340,340,PLSETEHQTZA89FP3, Tata Sampann Yellow Moong Dal (Split), 163.0, 185.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/knknc7k0/pulses/l/j/g/moong-dal-moong-dal-tata-sampann-original-imag27vfbff7fgtu.jpeg,tata sampann yellow moong dal (split) 163.0 185.0 1 kg
341,341,SCMETEMHM7NPJTMX, Tata Sampann Garam Masala, 59.0, 85.0, 100 g, https://rukminim1.flixcart.com/image/280/280/knknc7k0/spice-masala/b/7/r/garam-masala-box-tata-sampann-powder-original-imag27vhfjjpesex.jpeg,tata sampann garam masala 59.0 85.0 100 g
342,342,PSAFW25ZCPHCCA3C, DiSano Pastalicious Pasta, 69.0, 150.0, 500 g, https://rukminim1.flixcart.com/image/280/280/kjkbv680/pasta/a/3/c/500-pastalicious-penne-instant-disano-original-imafz3mhbehchr2x.jpeg,disano pastalici pasta 69.0 150.0 500 g
344,344,HOLFRFKS6ZNSQHT5, Navratna Cool Ayurvedic Hair Oil, 280.0, 400.0, 600 ml, https://rukminim1.flixcart.com/image/280/280/kd94uq80/hair-oil/h/t/5/600-ayurvedic-oil-cool-navratna-original-imafu76kgb4bpxjg.jpeg,navratna cool ayurved hair oil 280.0 400.0 600 ml
345,345,FLRF4SSGDM8HB5HB, Flipkart Supermart Select Chiroti Rawa, 39.0, 78.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/k7285u80/flour/5/h/b/1-chiroti-rawa-rava-flipkart-supermart-select-original-imafpdsy5ggctb7w.jpeg,flipkart supermart select chiroti rawa 39.0 78.0 1 kg
346,346,BCRFNMJ9EMHXYHAD, GAINDA White Phenyl Plain, 45.0, 50.0, 1 L, https://rukminim1.flixcart.com/image/280/280/k6jnfrk0/bathroom-floor-cleaner/h/a/d/plain-1-white-phenyle-bottle-gainda-original-imafzz9ycn8pfch9.jpeg,gainda white phenyl plain 45.0 50.0 1 l
348,348,SPPFRSGNAPXGSTNH, Whisper Ultra Clean XL Plus Wings Sanitary Pad, 416.0, 520.0, 50 Units, https://rukminim1.flixcart.com/image/280/280/ka5oia80/sanitary-pad-pantyliner/t/n/h/ultra-nights-sanitary-pads-xl-wings-50-pc-pack-xl-50-sanitary-original-imafrskbs3dhzkr9.jpeg,whisper ultra clean xl plu wing sanitari pad 416.0 520.0 50 unit
349,349,LDTEUAUV2EASEZE6, Safewash Gentle Wash Liquid Detergent, 290.0, 350.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/kmmcrrk0/liquid-detergent/c/t/k/gentle-wash-safewash-original-imagfgyh2quahgej.jpeg,safewash gentl wash liquid deterg 290.0 350.0 1 kg
350,350,CKBFRFKZREVQ6GQM, Good Day Pista Badam Cookies, 42.0, 45.0, 200 g, https://rukminim1.flixcart.com/image/280/280/kd7pevk0/cookie-biscuit/g/q/m/200-pista-badam-cookies-good-day-original-imafu665q4ewtwpc.jpeg,good day pista badam cooki 42.0 45.0 200 g
352,352,CAFFSTDG7JAJPFWA, yoga bar Nuts and Seeds, 20.0, 40.0, 38 g Pouch, https://rukminim1.flixcart.com/image/280/280/ko8xtow0/cereal-flake/n/a/b/nuts-and-seeds-pouch-yoga-bar-original-imag2qzfwua63bkn.jpeg,yoga bar nut and seed 20.0 40.0 38 g pouch
353,353,RYMETDKAPUEZZYFP, MTR Ready Mix Rava Idli 1 kg, 172.0, 215.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/j3orcsw0/ready-mix/y/f/p/1-instant-rava-idli-mix-breakfast-mix-mtr-foods-original-imaeuqsggxccb4bv.jpeg,mtr readi mix rava idli 1 kg 172.0 215.0 1 kg
354,354,CHCFVEZ5XPBJN9SQ, Cadbury Oreo Dipped, 81.0, 135.0, 250 g, https://rukminim1.flixcart.com/image/280/280/klicfww0/cookie-biscuit/4/f/z/250-dipped-moments-gift-pack-1-cadbury-oreo-original-imagym4zzpeuqbqz.jpeg,cadburi oreo dip 81.0 135.0 250 g
356,356,CKBEUD5TPVS3XDKH, PARLE Monaco Classic Cheeslings, 60.0, 60.0, 150 g, https://rukminim1.flixcart.com/image/280/280/khkvukw0/cookie-biscuit/d/k/h/150-monaco-classic-cheeslings-parle-original-imafxk72bpwedvgz.jpeg,parl monaco classic cheesl 60.0 60.0 150 g
357,357,BCRFS7Z4BZBBQWTB, Flipkart Supermart Disinfectant Surface Cleaner Floral, 90.0, 180.0, 975 ml, https://rukminim1.flixcart.com/image/280/280/khavrm80/bathroom-floor-cleaner/w/t/b/floral-975-disinfectant-surface-cleaner-bottle-flipkart-original-imafxcghpkh8p7jj.jpeg,flipkart supermart disinfect surfac cleaner floral 90.0 180.0 975 ml
358,358,SOPEUBZRYR223TDT, LUX Fresh Splash Soap, 135.0, 135.0, 3x150 g, https://rukminim1.flixcart.com/image/280/280/khnqqa80/soap/t/d/t/3-450-fresh-splash-soap-lux-original-imafxmhvhkp2fta3.jpeg,lux fresh splash soap 135.0 135.0 3x150 g
359,359,BCRFZFVD56ZGFB5X, Maxkleen Disinfectant Floor Cleaner Citrus, 139.0, 179.0, 975 ml, https://rukminim1.flixcart.com/image/280/280/khuvxjk0-0/bathroom-floor-cleaner/f/l/o/citrus-disinfectant-floor-cleaner-bottle-maxkleen-original-imafxs5hkbfrjdza.jpeg,maxkleen disinfect floor cleaner citru 139.0 179.0 975 ml
361,361,SOPEMNE4GE23MXEU, Pears Pure & Gentle Bathing Bar, 159.0, 170.0, 3x125 g, https://rukminim1.flixcart.com/image/280/280/jb5e4y80/soap/x/e/u/3-375-pure-and-gentle-soap-bar-pears-original-imafykhkbnzsjqhd.jpeg,pear pure & gentl bath bar 159.0 170.0 3x125 g
362,362,CHPFZSKZRUVG9GM8, Lay's Hot n Sweet Chilli Chips, 20.0, 20.0, 52 g, https://rukminim1.flixcart.com/image/280/280/knt7zbk0/chips/m/p/l/52-hot-n-sweet-chilli-lay-s-original-imag2ezbdk5mpx4f.jpeg,lay' hot n sweet chilli chip 20.0 20.0 52 g
364,364,CNCETZN8EUDNEPZK, TANG Lemon Instant Drink Mix, 124.0, 135.0, 500 g, https://rukminim1.flixcart.com/image/280/280/k84t1u80/concentrate/p/z/k/lemon-instant-drink-mix-tang-original-imafq7r8fjnawrhz.jpeg,tang lemon instant drink mix 124.0 135.0 500 g
365,365,WFWF3KD94YHFGZKH, Dukes Waffy Kulfi Flavoured Wafer Rolls, 75.0, 150.0, 250 g, https://rukminim1.flixcart.com/image/280/280/jic0u4w0/wafer-waffle/z/k/h/250-kulfi-flavour-wafer-rolls-dukes-original-imaf65nphngyy9rh.jpeg,duke waffi kulfi flavour wafer roll 75.0 150.0 250 g
366,366,PLSFUUSECTTGEDDR, Urad Dal (Whole), 153.0, 210.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/kfpq5jk0/pulses/d/d/r/1-urad-dal-whole-urad-dal-unbranded-original-imafw47hyvjkacjc.jpeg,urad dal (whole) 153.0 210.0 1 kg
368,368,CHCEWXEHZESSDDWV, Cadbury Bournville Cranberry Dark Chocolate Bars, 80.0, 100.0, 80 g, https://rukminim1.flixcart.com/image/280/280/kmthz0w0/chocolate/y/d/s/bournville-cranberry-dark-chocolate-cadbury-original-imagfmspx96kfez2.jpeg,cadburi bournvil cranberri dark chocol bar 80.0 100.0 80 g
369,369,NDFFFTTSQ3C2ZTWJ, Flipkart Supermart Select Pumpkin Seeds Assorted Nuts, 71.0, 114.0, 100 g, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/nut-dry-fruit/t/w/j/100-pumpkin-seeds-pouch-flipkart-supermart-select-original-imafps7urvrgcyhu.jpeg,flipkart supermart select pumpkin seed assort nut 71.0 114.0 100 g
370,370,CMFEUHDXHUCCNANN, Hajmola Regular, 40.0, 45.0, 120 pieces, https://rukminim1.flixcart.com/image/280/280/jjx6g7k0/candy-mouth-freshener/a/n/n/120-regular-hajmola-original-imaf7dqznfgkahcp.jpeg,hajmola regular 40.0 45.0 120 piec
372,372,LDTEUJHPM6YXFF9N, Ariel Top Load Matic Detergent Powder 4 kg, 945.0, 1050.0, 4 kg, https://rukminim1.flixcart.com/image/280/280/kb6tyfk0/washing-powder/f/9/n/4-top-load-matic-ariel-original-imafsh3fyzeqhxhj.jpeg,ariel top load matic deterg powder 4 kg 945.0 1050.0 4 kg
373,373,MDMETGN5YJZRAY6H, Horlicks Women's Plus Calseal Formula - Chocolate Flavour, 275.0, 299.0, 400 g, https://rukminim1.flixcart.com/image/280/280/kh0vonk0/energy-sport-drink-mix/z/h/e/400-women-s-plus-chocolate-jar-horlicks-original-imafx4pjrdwhpp7g.jpeg,horlick women' plu calseal formula - chocol flavour 275.0 299.0 400 g
374,374,TPSETEG6HJGWG5MG, Colgate Visible White Toothpaste, 148.0, 198.0, 2x100 g, https://rukminim1.flixcart.com/image/280/280/kkec4280/toothpaste/v/f/f/visible-white-colgate-original-imafzqydw2bahhgw.jpeg,colgat visibl white toothpast 148.0 198.0 2x100 g
376,376,LDTET5UDKAUNMX2M, Surf excel Matic Front Load Detergent Powder 2 kg, 389.0, 530.0, 2 kg, https://rukminim1.flixcart.com/image/280/280/kcm9t3k0/washing-powder/x/2/m/2-matic-front-load-surf-excel-original-imaftpmwuzyfsjwg.jpeg,surf excel matic front load deterg powder 2 kg 389.0 530.0 2 kg
377,377,FLREU6Z648VNCVRW, Organic Tattva Wheat Maida, 44.0, 55.0, 500 g, https://rukminim1.flixcart.com/image/280/280/kixgtjk0/flour/v/r/w/500-wheat-maida-1-maida-organic-tattva-original-imafym8cchphahk9.jpeg,organ tattva wheat maida 44.0 55.0 500 g
378,378,PLSFUUSEDNYXDHAB, Urad Dal (Split), 261.0, 400.0, 2 kg, https://rukminim1.flixcart.com/image/280/280/kfpq5jk0/pulses/h/a/b/2-urad-dal-split-urad-dal-unbranded-original-imafw49gr49fhcfz.jpeg,urad dal (split) 261.0 400.0 2 kg
380,380,RICFUUSHAGJMMVPV, Sona Masoori Rice (Raw), 254.0, 320.0, 5 kg, https://rukminim1.flixcart.com/image/280/280/kfpq5jk0/rice/v/p/v/5-raw-white-sona-masoori-rice-pouch-unbranded-original-imafw43r8ryykhs6.jpeg,sona masoori rice (raw) 254.0 320.0 5 kg
381,381,RICETDHJWYCYGHHB, Fortune Rozana Basmati Rice (Medium Grain), 325.0, 585.0, 5 kg, https://rukminim1.flixcart.com/image/280/280/k7c88sw0/rice/h/h/b/5-white-rozana-basmati-rice-bag-fortune-original-imafphkjvy6frtms.jpeg,fortun rozana basmati rice (medium grain) 325.0 585.0 5 kg
382,382,MDMEUJWYCK9DRG4M, Cadbury Bournvita 5 Star Magic, 208.0, 222.0, 500 g, https://rukminim1.flixcart.com/image/280/280/kmxsakw0/milk-drink-mix/h/w/u/5-star-magic-pouch-cadbury-bournvita-original-imagfq3fra459pty.jpeg,cadburi bournvita 5 star magic 208.0 222.0 500 g
384,384,JASFRS95VZWR3YYG, nutella Ferrero 350 g, 342.0, 380.0, 350 g, https://rukminim1.flixcart.com/image/280/280/kc54ivk0/jam-spread/y/y/g/350-hazelnut-spread-glass-bottle-hazelnut-spread-nutella-original-imaftcyghnvdhkev.jpeg,nutella ferrero 350 g 342.0 380.0 350 g
385,385,CAFFW257A3HYTGCM, Kwality Choco Flakes, 60.0, 60.0, 75 g Box, https://rukminim1.flixcart.com/image/280/280/kgjqefk0/cereal-flake/g/c/m/75-choco-flakes-tetrapack-kwality-original-imafwrgyyp2yzdf8.jpeg,kwaliti choco flake 60.0 60.0 75 g box
386,386,RYMETDKAAUMUYCDY, MTR Instant Dosa Mix 500 g, 115.0, 125.0, 500 g, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/ready-mix/c/d/y/500-instant-dosa-mix-breakfast-mix-mtr-foods-original-imaeuz79g3g3u7mr.jpeg,mtr instant dosa mix 500 g 115.0 125.0 500 g
388,388,SCMEXBGHV6HGBUA6, Flipkart Supermart Select Coriander (Dhania Seeds), 51.0, 80.0, 200 g, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/spice-masala/u/a/6/200-coriander-dhania-seeds-pouch-flipkart-supermart-select-whole-original-imafps7wfx4azfzs.jpeg,flipkart supermart select coriand (dhania seeds) 51.0 80.0 200 g
389,389,CFEFU75A7GJPP9XF, Sleepy Owl Original Cold Brew Packs (Set of 3) Roast & Ground Coffee, 255.0, 300.0, 3x50 g, https://rukminim1.flixcart.com/image/280/280/kd94uq80/coffee/9/x/f/150-original-cold-brew-packs-set-of-3-roast-ground-coffee-box-original-imafu75an97yccz9.jpeg,sleepi owl origin cold brew pack (set of 3) roast & ground coffe 255.0 300.0 3x50 g
390,390,CFEGYW82FTASHYZG, Sleepy Owl Hot Brew Latte Bags (Set of 10) Instant Coffee, 255.0, 300.0, 10x12.5 g, https://rukminim1.flixcart.com/image/280/280/kljrvrk0/coffee/9/t/d/125-hot-brew-latte-bags-set-of-10-instant-coffee-box-sleepy-owl-original-imagyn3zhve3tjzv.jpeg,sleepi owl hot brew latt bag (set of 10) instant coffe 255.0 300.0 10x12.5 g
391,391,DCGFTJNHZGAJZMGN, Godrej Protekt Germ Protection Dish Cleaning Gel, 136.0, 155.0, 0.75 L, https://rukminim1.flixcart.com/image/280/280/kdt50nk0/all-purpose-cleaner/z/f/p/home-essential-combo-multipurpose-disinfectant-liquid-500ml-aer-original-imafumuwrkgjynsk.jpeg,godrej protekt germ protect dish clean gel 136.0 155.0 0.75 l
392,392,CFEGYW7YPNPXDBTE, Sleepy Owl Assorted Hot Brew Bags (Set of 10) Roast & Ground Coffee, 255.0, 300.0, 10x12.5 g, https://rukminim1.flixcart.com/image/280/280/kljrvrk0/coffee/f/o/0/125-assorted-hot-brew-bags-set-of-10-roast-ground-coffee-box-original-imagyn3zwwsduase.jpeg,sleepi owl assort hot brew bag (set of 10) roast & ground coffe 255.0 300.0 10x12.5 g
393,393,SCMEUHHYUZGTH3JQ, EVEREST Sabji Masala, 54.0, 54.0, 100 g, https://rukminim1.flixcart.com/image/280/280/kjabs7k0-0/spice-masala/l/o/v/sabji-masala-box-everest-powder-original-imafyvpg4h9hybjc.jpeg,everest sabji masala 54.0 54.0 100 g
394,394,TPSF635FFZKYHVQ4, Dabur Meswak Complete Oral Care Toothpaste, 154.0, 175.0, 2x200 g, https://rukminim1.flixcart.com/image/280/280/kf2v3ww0/toothpaste/v/q/4/400-meswak-complete-oral-care-dabur-original-imafvm5s9qfrqbpf.jpeg,dabur meswak complet oral care toothpast 154.0 175.0 2x200 g
396,396,CMFEUHDXJJUHRN2U, Hajmola Anardana, 36.0, 40.0, 120 pieces, https://rukminim1.flixcart.com/image/280/280/j4sronk0/candy-mouth-freshener/n/2/u/120-tablet-anardana-hajmola-original-imaevmghzrhqhcyx.jpeg,hajmola anardana 36.0 40.0 120 piec
397,397,SCMF7YNFAZ8NV7Q5, Kwality Chat Masala, 45.0, 60.0, 100 g, https://rukminim1.flixcart.com/image/280/280/ju1jqfk0/spice-masala/7/q/5/100-chat-masala-box-kwality-powder-original-imaff9bhrhyj6mtp.jpeg,kwaliti chat masala 45.0 60.0 100 g
398,398,SCMETEMSPMWNUPZG, Tata Sampann Kitchen King Masala, 56.0, 75.0, 100 g, https://rukminim1.flixcart.com/image/280/280/knknc7k0/spice-masala/f/7/m/kitchen-king-masala-box-tata-sampann-powder-original-imag27vhvrrdyggh.jpeg,tata sampann kitchen king masala 56.0 75.0 100 g
399,399,SMPD9FYFA5QGANXK, DOVE Dryness Care Shampoo, 242.0, 255.0, 340 ml, https://rukminim1.flixcart.com/image/280/280/kmxsakw0/shampoo/t/l/d/340-dryness-care-shampoo-dove-original-imagfqdrzndwbjcg.jpeg,dove dryness care shampoo 242.0 255.0 340 ml
400,400,EDOET83G3QFMGRCH, Saffola Active Pro Weight Watchers Blended Oil Can, 979.0, 1020.0, 5 L, https://rukminim1.flixcart.com/image/280/280/k8ot7rk0/edible-oil/r/c/h/5-active-pro-weight-watchers-can-blended-oil-saffola-original-imafqnh8zxggu69s.jpeg,saffola activ pro weight watcher blend oil can 979.0 1020.0 5 l
401,401,SCMEUHFXAH9TQH6W, EVEREST Coriander Powder, 155.0, 155.0, 500 g, https://rukminim1.flixcart.com/image/280/280/km0x5zk0/spice-masala/m/g/m/coriander-powder-pouch-everest-powder-original-imagfydnujczmbrh.jpeg,everest coriand powder 155.0 155.0 500 g
402,402,HOLFZ44A9ZYND5HZ, BAJAJ Cool Almond Drops Hair Oil, 98.0, 140.0, 190 ml, https://rukminim1.flixcart.com/image/280/280/knxiavk0/hair-oil/p/o/9/190-cool-almond-drops-bajaj-original-imag2he5ggmuduby.jpeg,bajaj cool almond drop hair oil 98.0 140.0 190 ml
404,404,MDMGF9ZPXPYJ4HE7, zoff Haldamrit Immunity Booster Premix, 10.0, 10.0, 2.5 g, https://rukminim1.flixcart.com/image/280/280/ko1smfk0/milk-drink-mix/a/c/7/2-5-haldamrit-immunity-booster-premix-sachet-zoff-original-imag2h66yy6hxycd.jpeg,zoff haldamrit immun booster premix 10.0 10.0 2.5 g
405,405,THBFFUH3HGZVPEEZ, Oral-B Pro Health Anti Plaque Medium Toothbrush, 91.0, 130.0, Pack of 4, https://rukminim1.flixcart.com/image/280/280/jvy4vbk0/toothbrush/e/e/z/pro-health-base-manual-4-oral-b-medium-original-imafgqgwtfwncxhr.jpeg,oral-b pro health anti plaqu medium toothbrush 91.0 130.0 pack of 4
406,406,CHCEWXEHFYZSRJPH, Cadbury 5 Star Home Treats Bars, 111.0, 149.0, 200 g, https://rukminim1.flixcart.com/image/280/280/kkprmvk0/chocolate/e/2/p/5-star-home-treats-cadbury-original-imafzzxdrwpxgbc6.jpeg,cadburi 5 star home treat bar 111.0 149.0 200 g
408,408,SCMFYZZG3PVDHS4H, safe harvest Tamarind Seedless, 159.0, 199.0, 500 g, https://rukminim1.flixcart.com/image/280/280/jtx9evk0/spice-masala/s/4/h/500-tamarind-seedless-pouch-safe-harvest-whole-original-imaff5rwrvgnvezx.jpeg,safe harvest tamarind seedless 159.0 199.0 500 g
409,409,NDFFP757RK9A3GNG, Kalbavi Broken (4 Pieces) Cashews, 358.0, 545.0, 500 g, https://rukminim1.flixcart.com/image/280/280/kapoo7k0/nut-dry-fruit/g/n/g/500-cashew-4-pcs-pouch-kalbavi-original-imafs7y4qyjhcxxj.jpeg,kalbavi broken (4 pieces) cashew 358.0 545.0 500 g
410,410,DAJEUARYQJSNUYXV, Real Fruit Juice - Mango, 89.0, 100.0, 1 L, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/drinks-juice/y/x/v/1-fruit-juice-mango-tetrapack-real-original-imafszzpuusjazhz.jpeg,real fruit juic - mango 89.0 100.0 1 l
412,412,SYCFXVBHKQEMD8ST, Saffola Soya Chunks, 42.0, 45.0, 200 g, https://rukminim1.flixcart.com/image/280/280/km0x5zk0/soya-chunk/1/z/d/mealmaker-soya-chunks-pouch-200g-pouch-soya-chunks-saffola-original-imagfykdtwhbctvk.jpeg,saffola soya chunk 42.0 45.0 200 g
413,413,CKBET6WUHVU3JKWE, PARLE Milano Mixed Berries Cookies, 26.0, 35.0, 75 g, https://rukminim1.flixcart.com/image/280/280/khkvukw0/cookie-biscuit/k/w/e/75-milano-mixed-berries-cookies-parle-original-imafxk7252uzxyw2.jpeg,parl milano mix berri cooki 26.0 35.0 75 g
414,414,DAJF5WHHPDMNFS9T, Priyagold Fresh Gold Mix Fruit, 64.0, 110.0, 1 L, https://rukminim1.flixcart.com/image/280/280/jnxhx8w0/drinks-juice/s/9/t/1-mix-fruit-tetrapack-fresh-gold-original-imafahjazpf3qpmh.jpeg,priyagold fresh gold mix fruit 64.0 110.0 1 l
416,416,SCMEXBGHZDWVVTPZ, Flipkart Supermart Select Ajwain Whole, 42.0, 70.0, 100 g, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/spice-masala/t/p/z/100-ajwain-whole-pouch-flipkart-supermart-select-whole-original-imafps7wkrsaex63.jpeg,flipkart supermart select ajwain whole 42.0 70.0 100 g
417,417,PLSEWWBTGJZHWR9F, Flipkart Supermart Select Red Rajma, 136.0, 188.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/k7285u80/pulses/r/9/f/1-rajma-red-rajma-flipkart-supermart-select-original-imafpdsyxkbkzwfu.jpeg,flipkart supermart select red rajma 136.0 188.0 1 kg
418,418,PLSFRJK47F4YHRDX, Desi Choice Lobia (Whole), 120.0, 150.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/kdxfc7k0/pulses/r/d/x/1-lobia-white-lobia-desi-choice-original-imafuq8vdmhnwys5.jpeg,desi choic lobia (whole) 120.0 150.0 1 kg
420,420,TPSFSFZ4ERHQ7VRU, Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot Toothpaste, 272.0, 340.0, 4x150 g, https://rukminim1.flixcart.com/image/280/280/koixwnk0/toothpaste/3/e/k/everfresh-anti-germ-gel-toothpaste-red-hot-closeup-original-imag2yufpmbjx7gp.jpeg,closeup everfresh+ anti-germ gel toothpast red hot toothpast 272.0 340.0 4x150 g
421,421,PLSF6Y2D4QZBGHFC, Rajdhani Mix Dal (Whole), 145.0, 194.0, 1 kg, https://rukminim1.flixcart.com/image/280/280/ju04akw0/pulses/h/f/c/1-mix-dal-mix-dal-rajdhani-original-imaff8avbpusshhf.jpeg,rajdhani mix dal (whole) 145.0 194.0 1 kg
